url,description,price,area,bedrooms,restrooms,floors,images,image_index
https://www.livinginsider.com/livingdetail/556659/for-sale-Ideo-huaikhang--type-2-bed-2-bath-size-60-sqm-floor-9-fully-furnished--price-58-mb.html,for sale Ideo huaikhang     type 2 bed 2 bath  size 60 sq.m floor 9 fully furnished     price 5.8 mb contact porto 061-7304445 line : i-portofc,"฿5,800,000",                                                                                                                       ชั้น 9                                                                                                                                  ,                                                                                                                                                         2 ห้องนอน                                                                                                                                                  ,                                                           2 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 9                                                                                    ,https://www.livinginsider.com/upload/topic446/5f4a8b7f2ae6e_5456.jpg,0
https://www.livinginsider.com/livingdetail/556570/ideo-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-16-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B8%E0%B8%94%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%99.html,ideo รัชดาสุทธิสาร ชั้น 16 ห้องหลุดดว์น,"฿2,990,000",                                                                                                                       ชั้น 18                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 18                                                                                    ,https://www.livinginsider.com/upload/topic445/5f4a40f11ef1b_1248.jpg,0
https://www.livinginsider.com/livingdetail/522958/Rhythm-Ratchada-Huaikhwang-Hot-Price-Only-4060000-Baht-size-35-sqm-1bedroom-1-bathroom-Full.html,"Rhythm Ratchada Huaikhwang Hot Price !!! Only 4,060,000 Baht ,size 35 sqm. 1bedroom 1 bathroom  Fully furnished .","฿4,060,000",                                                                                                                       ชั้น 7                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 7                                                                                    ,https://www.livinginsider.com/upload/topic406/5f282ced7181e_52045.jpeg,0
https://www.livinginsider.com/livingdetail/526283/Quinn-Condo-Hot-price-for-sale-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-53-%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B9%80%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%99-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%B3%E0%B9%89-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-45-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B8%AB%E0%B9%89%E0%B8%AD.html,Quinn Condo  Hot price for sale !!! ราคาเพียง 5.3 ล้านบาทเท่าน้น 1 ห้องนอน 1 ห้องนำ้ ขนาด 45 ตรม ห้องใหม่ สวยเจ้าของยังไม่เคยอยู่ พร้อมพาดูห้องเลยค่ะ นัดเลย,"฿5,300,000",                                                                                                                       ชั้น 9                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 9                                                                                    ,https://www.livinginsider.com/upload/topic410/5f1290435e22a_34757.jpeg,0
https://www.livinginsider.com/livingdetail/513253/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-Rhythm-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%95%E0%B8%B4%E0%B8%94-MRT-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%A2-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99.html,ขายด่วนคอนโด Rhythm รัชดา ติด MRT รัชดาเพียงก้าวเดียว ห้องสวย 1 ห้องนอน,"฿4,100,000",                                                                                                                       ชั้น 27                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 27                                                                                    ,https://www.livinginsider.com/upload/topic396/5efbe1a7041b6_36488.jpeg,0
https://www.livinginsider.com/livingdetail/501663/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87-7-19-%E0%B8%97%E0%B8%B4%E0%B8%A8%E0%B9%83%E0%B8%95%E0%B9%89-%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%A5%E0%B8%94%E0%B8%B5%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B9%83%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3.html,ขายดาวน์ห้องสตูดิโอ  ห้อง 7-19  ทิศใต้ เป็นห้องสตูดิโอที่ทำเลดีที่สุดในโครงการ,"฿2,879,400",                                                                                                                       ชั้น 7                                                                                                                                  ,                                                                                                                                                         ห้องสตูดิโอ                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 7                                                                                    ,https://www.livinginsider.com/upload/topic382/5ee117ce7db58_62441.jpeg,0
https://www.livinginsider.com/livingdetail/518559/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%81%E0%B8%96%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-Modiz-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B232-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%9A%E0%B8%AB%E0%B8%B4%E0%B9%89%E0%B8%A7%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89%E0%B9%80%E0%B8%A5%E0%B8%A2-%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%94%E0%B8%A7%E0%B8%81-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B9%81%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B8%99.html,ขายคอนโด แถวรัชดา Modiz รัชดา32 ของครบหิ้วกระเป๋าอยู่ได้เลย เดินทางสะดวก ใกล้แหล่งของกิน,"฿2,900,000",                                                                                                                       ชั้น 4                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 4                                                                                    ,https://www.livinginsider.com/upload/topic402/5f04201170fc3_7643.jpg,0
https://www.livinginsider.com/livingdetail/503192/Centric-Ratchada-Suthisan-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-33-%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B9%80%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%B1%E0%B9%89%E0%B8%99-33-%E0%B8%95%E0%B8%A3%E0%B8%A1-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%B3%E0%B9%89-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%A7.html,Centric Ratchada Suthisan ขายด่วน ราคาเพียง 3.3 บาทเท่านั้น 33 ตรม 1 ห้องนอน 1 ห้องนำ้ ห้องสวยราคารวมโอนแล้ว สนใจสอบถามข้อมูลได้เลยนะคะ,"฿3,300,000",                                                                                                                       ชั้น 7                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 7                                                                                    ,https://www.livinginsider.com/upload/topic384/5ee3accadc90a_44006.jpeg,0
https://www.livinginsider.com/livingdetail/553160/Ivy-Ampio-Hot-Price-Only-633-MB-Size-44-sqm-1bed-1-bath-Fully-furnished.html,"Ivy Ampio Hot Price !!!!  Only 6.33 MB ,Size 44 sqm 1bed 1 bath ,Fully furnished","฿6,330,000",                                                                                                                       ชั้น 20                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 20                                                                                    ,https://www.livinginsider.com/upload/topic441/5f43fcdd5d656_56575.jpeg,0
https://www.livinginsider.com/livingdetail/482528/Rhythm-Ratchada-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%A2%E0%B8%A2-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2-%E0%B8%A7%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%84%E0%B9%88%E0%B8%B0-435-%E0%B8%88%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B9%80%E0%B8%A5%E0%B8%A2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-46-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B8%B9%E0%B8%87-city-view-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%81%E0%B8%A7.html,Rhythm Ratchada  ขายยย!!!  ราคา ว้าวมากค่ะ 4.35 จบได้เลย ห้องขนาด 46 ตรม ชั้นสูง city view ราคาถูกกว่าท้องตลาดเป็น ล้านเลยคะ นัดดูห้องได้เลย พร้อมค่ะ,"฿4,350,000",                                                                                                                       ชั้น 9                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 9                                                                                    ,https://www.livinginsider.com/upload/topic360/5f282ab32a3fa_73206.jpeg,0
https://www.livinginsider.com/livingdetail/493465/Rhythm-Ratchada-Huaikhwang-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%9465-%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%A1%E0%B8%95%E0%B8%A3-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%84%E0%B9%88%E0%B8%B2%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%88%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B8.html,Rhythm Ratchada Huaikhwang ขายด่วน 2 ห้องนอน 2 ห้องน้ำ ขนาดใหญ่ ขนาด65 ตารางเมตร ราคารวมค่าใช้จ่ายทุกอย่าง 7.8 ล้านบาท สนใจนัดดูห้องสอบถามเพิ่มเติมได้เลยค่ะ,"฿7,800,000",                                                                                                                       ชั้น 21                                                                                                                                  ,                                                                                                                                                         2 ห้องนอน                                                                                                                                                  ,                                                           2 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 21                                                                                    ,https://www.livinginsider.com/upload/topic372/5f183a007461a_62230.jpeg,0
https://www.livinginsider.com/livingdetail/476578/Noble-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%94%E0%B8%B5-379-mb-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%82%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B8%99.html,Noble รัชดา ราคาดี 3.79 mb ขายขาดทุน!!,"฿3,950,000",                             พื้นที่ใช้สอย :                                                                                                               25.45                                                              ตร.ม.                                                                                                            ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 11                                                                                    ,https://www.livinginsider.com/upload/topic353/5ea7bb5731e78_4020.jpg,0
https://www.livinginsider.com/livingdetail/441991/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-Artisan-Ratchada-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-MRT-%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1-%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%95%E0%B9%89%E0%B8%99-28-%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%E0%B8%9B%E0%B8%B5-63.html,คอนโด Artisan Ratchada ใกล้ MRT ศูนย์วัฒนธรรม (เริ่มต้น 2.8 ล้าน คอนโดใหม่ พร้อมเข้าอยู่กลางปี 63 ),"฿2,830,000",                                                                                                                       ชั้น 28                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 28                                                                                    ,https://www.livinginsider.com/upload/topic323/YoH99023_82025.jpeg,0
https://www.livinginsider.com/livingdetail/553825/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD-%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%87-8-19-%E0%B8%97%E0%B8%B4%E0%B8%A8%E0%B9%83%E0%B8%95%E0%B9%89-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87-Rare-Item-%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%87%E0%B8%94%E0%B8%B5%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3.html,ขายดาวน์ห้องสตูดิโอ ตำแหน่ง 8-19 ทิศใต้ ห้อง Rare Item ตำแหน่งดีสุดของโครงการ,"฿2,818,889",                                                                                                                       ชั้น 8                                                                                                                                  ,                                                                                                                                                         ห้องสตูดิโอ                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 8                                                                                    ,https://www.livinginsider.com/upload/topic442/5f451ac376ea4_61319.jpeg,0
https://www.livinginsider.com/livingdetail/437561/%E0%B8%A5%E0%B8%94%E0%B9%81%E0%B8%AB%E0%B8%A5%E0%B8%81-%E0%B8%A5%E0%B8%94%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%84%E0%B8%9B%E0%B9%80%E0%B8%A5%E0%B8%A2-4-%E0%B9%81%E0%B8%AA%E0%B8%99The-Niche-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2--%E0%B8%AB%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%82%E0%B8%A7%E0%B8%B2%E0%B8%87.html,ลดแหลก!!! ลดจัดหนักไปเลย 4 แสน...The Niche รัชดา - ห้วยขวาง,"฿2,450,000",                                                                                                                       ชั้น 10                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 10                                                                                    ,https://www.livinginsider.com/upload/topic320/pWf21961_39146.jpeg,0
https://www.livinginsider.com/livingdetail/556578/0812-A-SELL-%E0%B8%82%E0%B8%B2%E0%B8%A2-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-MRT-%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-4-%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B8%84%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-17-Quinn-Ratchada-17%E0%B8%9E%E0%B8%B7%E0%B9%89.html,"0812-A😍 SELL ขาย 1 ห้องนอน🚄ใกล้ MRT สถานีสุทธิสาร เพียง 4 นาที🏢ควินน์ รัชดา 17 Quinn Ratchada 17🔔พื้นที่:35.00ตร.ม.💲ขาย:4,200,000.-บาท📞:099-5919653✅LineID:@sureresidence","฿4,200,000",                             พื้นที่ใช้สอย :                                                                                                               35                                                              ตร.ม.                                                                                                            ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 12                                                                                    ,https://www.livinginsider.com/upload/topic445/5f4a4c15a1b96_94276.jpeg,0
https://www.livinginsider.com/livingdetail/504029/%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B9%84%E0%B8%AE-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3-Hi-Sutthisan-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-5-%E0%B8%95%E0%B8%B6%E0%B8%81-B-%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B8%87-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B9%80%E0%B8%94%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B8%B2-3021.html,ขาย คอนโดโครงการ ไฮ สุทธิสาร (Hi Sutthisan) ชั้น 5 ตึก B เจ้าของขายเอง พร้อมเข้าอยู่เดือนสิงหา 30.21 ตร.ม.,"฿1,750,000",                                                                                                                       ชั้น 5                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 5                                                                                    ,https://www.livinginsider.com/upload/topic385/5ee60f9118eb4_80475.jpeg,0
https://www.livinginsider.com/livingdetail/337242/1/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%AA-5-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-17-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-2750-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-3-%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%A5%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%87%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B5.html,ขายคอนโดเดอะคริส 5 รัชดา 17 ห้องขนาด 27.50 ตร.ม. ชั้น 3 ทำเลและตำแหน่งห้องดี,"฿2,290,000",                                                                                                                       ชั้น 3                                                                                                                                  ,                                                                                                                                                         ห้องสตูดิโอ                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 3                                                                                    ,https://www.livinginsider.com/upload/topic235/PiA58753_72912.jpeg,0
https://www.livinginsider.com/livingdetail/450256/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-Centric-Ratchada-Huaikwang-%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B9%83%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%9A%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%A7%E0%B8%99-%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B9%88%E0%B8%B2.html,"ขายคอนโด Centric Ratchada-Huaikwang ถูกที่สุดในโครงการ! ห้องแต่งครบตามโครงการ ชั้นเดียวกับสวน สระว่ายน้ำ เพียง 3,200,000 บาท","฿3,200,000",                                                                                                                       ชั้น 5                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 5                                                                                    ,https://www.livinginsider.com/upload/topic329/e4M98009_63494.jpeg,0
https://www.livinginsider.com/livingdetail/438603/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-Centric-Ratchada-Huaikwang-%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%97%E0%B8%B4%E0%B8%A8%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%AD%E0%B8%81-%E0%B8%A3%E0%B9%88%E0%B8%A1%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%99-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%95%E0%B9%88%E0%B8%B3%E0%B8%81%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-4.html,"ขายคอนโด Centric Ratchada-Huaikwang วิวสวนและสระว่ายน้ำ ทิศตะวันออก ร่มรื่น ราคาต่ำกว่าตลาด เพียง 4,000,000 บาท","฿3,950,000",                                                                                                                       ชั้น 5                                                                                                                                  ,                                                                                                                                                         1 ห้องนอน                                                                                                                                                  ,                                                           1 ห้องน้ำ                                                      ,                                                                                                                       ชั้น 5                                                                                    ,https://www.livinginsider.com/upload/topic321/5f1d047f3b6dc_40154.png,0
